resourceId,datArchive,resourceType,unrealAssetPath,referencingLayout,layoutName,referencingElement,notes
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000012","classic_vendor","VendorItemsPageTemplate",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000012","classic_vendor","VendorBuyPageTemplate",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000012","classic_vendor","VendorSellPageTemplate",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000016","classic_toolbar","RootToolbar_Field/ShortcutBar_LeftSideSpacer",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000016","classic_toolbar","RootToolbar_Field/ShortcutBar2_LeftSideSpacer",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000016","classic_toolbar","RootToolbar_Field/ShortcutBar_RightSideSpacer",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000016","classic_toolbar","RootToolbar_Field/ShortcutBar2_RightSideSpacer",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000018","classic_abuse","RootAbuse_Field/Abuse_PageTwo/Abuse_PageTwo_NameBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000018","classic_abuse","RootAbuse_Field/Abuse_PageTwo/Abuse_PageTwo_EntryBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100001A","classic_characterinfo","RootCharacterInfo_Field/CharacterInfoBackground",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100001C","classic_examination","FormulaIcon_Template/FormulaIcon_Ghosted",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100001D","classic_linkstatus","RootLinkStatus_Field/LinkStatusBackground",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100001F","classic_urgentassistance","RootUrgentAssistance_Field/UrgentAssistance_PageTwo/UrgentAssistance_PageTwo_EntryBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000020","classic_vitae","RootVitae_Field/VitaeBackground",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000023","classic_inventory","RootInventory_Field/CloseInvPanelButton",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000025","classic_house","RootHouse_Field",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100002B","classic_options","RootOptions_Field/CharacterSettingsPage",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100002B","classic_options","RootOptions_Field/GameplayOptionsPage",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100002B","classic_options","RootOptions_Field/ConfigPage",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100002B","classic_options","RootOptions_Field/ChatPage",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100002F","classic_allegiance","RootAllegiance_Field",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000030","classic_fellowship","RootFellowship_Field",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000030","classic_fellowship","RootFellowship_Field/NotInAFellowshipFrame/FellowshipNameEntryBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000032","classic_spellbook","RootSpellbook_Field",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000033","classic_spellcomponent","RootSpellComponent_Field",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000033","classic_spellcomponent","ComponentEntryTemplate/ComponentLevelEntry",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000042","","Field_ThinBorder",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000045","","StatManagement_Template",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000045","","StatManagement_ListInfo_Template",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100004C","","CGBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100005B","","RootFloatyChat_Field/ChatLogField",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100005B","","RootFloatyChat_Field/ChatLogScrollbar",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100005B","","RootFloatyChat_Field/TitleBar",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100005B","","RootFloatyChat_Field/ChatPanelTextEntryField",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100005D","classic_friends","RootFriends_Field",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100005D","classic_friends","RootFriends_Field/FriendsListBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100005D","classic_friends","RootFriends_Field/FriendNameEntryBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100005E","classic_charactertitle","RootCharacterTitle_Field",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100005E","classic_charactertitle","RootCharacterTitle_Field/CharacterTitle_ListBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000060","classic_squelch","RootSquelch_Field",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000060","classic_squelch","RootSquelch_Field/SquelchListBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000060","classic_squelch","RootSquelch_Field/SquelchNameEntryBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000067","classic_pagelist","RootPageList_Field",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000067","classic_pagelist","RootPageList_Field/PageListBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000067","classic_pagelist","RootPageList_Field/SearchEntryBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000069","classic_contracts","RootContracts_Field",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x21000069","classic_contracts","RootContracts_Field/ContractsBox",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100006B","classic_floatyexamination","FormulaIcon_Template/FormulaIcon_Ghosted",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100006B","classic_floatyexamination","BasicCreatureAttributeInfo_Template",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/SpellExamineUI/SpellExamBackground",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/BasicCreatureExamineUI/BasicCreatureExamBackground",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/DisplayedNameText",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/ItemExamineUI",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/ItemExamineUI/ItemDisplayTextScrollbar_Reveal",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100006E","classic_floatypanel","RootFloatyPanel_Field",""
"0x06004CC2","client_portal.dat","Image","AC_UI_Icon_06004CC2","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/ChatLogField",""
"0x06004CC3","client_portal.dat","Image","AC_UI_Icon_06004CC3","0x21000042","","Box_GoldBorder/top_left_corner",""
"0x06004CC3","client_portal.dat","Image","AC_UI_Icon_06004CC3","0x2100004C","","CGBox/UpLeftCorner",""
"0x06004CC4","client_portal.dat","Image","AC_UI_Icon_06004CC4","0x21000042","","Box_GoldBorder/top_right_corner",""
"0x06004CC4","client_portal.dat","Image","AC_UI_Icon_06004CC4","0x2100004C","","CGBox/UpRightCorner",""
"0x06004CC5","client_portal.dat","Image","AC_UI_Icon_06004CC5","0x21000042","","Box_GoldBorder/bottom_left_corner",""
"0x06004CC5","client_portal.dat","Image","AC_UI_Icon_06004CC5","0x2100004C","","CGBox/LowLeftCorner",""
"0x06004CC6","client_portal.dat","Image","AC_UI_Icon_06004CC6","0x21000042","","Box_GoldBorder/bottom_right_corner",""
"0x06004CC6","client_portal.dat","Image","AC_UI_Icon_06004CC6","0x2100004C","","CGBox/LowRightCorner",""
"0x06004CC7","client_portal.dat","Image","AC_UI_Icon_06004CC7","0x21000042","","Box_GoldBorder/bottom_edge",""
"0x06004CC7","client_portal.dat","Image","AC_UI_Icon_06004CC7","0x21000042","","Box_GoldBorder/top_edge",""
"0x06004CC7","client_portal.dat","Image","AC_UI_Icon_06004CC7","0x21000045","","StatManagement_Template/StatManagement_Divider_Top",""
"0x06004CC7","client_portal.dat","Image","AC_UI_Icon_06004CC7","0x21000045","","StatManagement_Template/StatManagement_Divider_Bottom",""
"0x06004CC7","client_portal.dat","Image","AC_UI_Icon_06004CC7","0x2100004C","","CGBox/Top",""
"0x06004CC7","client_portal.dat","Image","AC_UI_Icon_06004CC7","0x2100004C","","CGBox/Bottom",""
"0x06004CC8","client_portal.dat","Image","AC_UI_Icon_06004CC8","0x21000042","","GroupBox_ThinBorder/left_edge",""
"0x06004CC8","client_portal.dat","Image","AC_UI_Icon_06004CC8","0x21000042","","GroupBox_ThinBorder/right_edge",""
"0x06004CC8","client_portal.dat","Image","AC_UI_Icon_06004CC8","0x21000042","","GroupBox_ThinBorder/bottom_edge",""
"0x06004CC8","client_portal.dat","Image","AC_UI_Icon_06004CC8","0x21000042","","GroupBox_ThinBorder/top_edge",""
"0x06004CC8","client_portal.dat","Image","AC_UI_Icon_06004CC8","0x21000042","","Field_ThinBorder/left_edge",""
"0x06004CC8","client_portal.dat","Image","AC_UI_Icon_06004CC8","0x21000042","","Field_ThinBorder/right_edge",""
"0x06004CC8","client_portal.dat","Image","AC_UI_Icon_06004CC8","0x21000042","","Field_ThinBorder/bottom_edge",""
"0x06004CC8","client_portal.dat","Image","AC_UI_Icon_06004CC8","0x21000042","","Field_ThinBorder/top_edge",""
"0x06004CC9","client_portal.dat","Image","AC_UI_Icon_06004CC9","0x21000042","","Field_ThinGreenOutline/left_edge",""
"0x06004CC9","client_portal.dat","Image","AC_UI_Icon_06004CC9","0x21000042","","Field_ThinGreenOutline/right_edge",""
"0x06004CC9","client_portal.dat","Image","AC_UI_Icon_06004CC9","0x21000042","","Field_ThinGreenOutline/bottom_edge",""
"0x06004CC9","client_portal.dat","Image","AC_UI_Icon_06004CC9","0x21000042","","Field_ThinGreenOutline/top_edge",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000042","","GroupBox_ThinBorder",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000047","","ProfessionField/AttribBack",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000049","","AppearanceField/ChoiceBackground",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x2100005D","classic_friends","FriendsEntryTemplate",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x2100005E","classic_charactertitle","CharacterTitle_EntryTemplate",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000060","classic_squelch","SquelchEntryTemplate",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000066","classic_journal","RootJournal_Field/PageLabelEntryBox",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000066","classic_journal","RootJournal_Field/PageTitleEntryBox",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000066","classic_journal","RootJournal_Field/NotesEntryBox",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000066","classic_journal","RootJournal_Field/LocationText",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000066","classic_journal","RootJournal_Field/DaysEntryBox",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000066","classic_journal","RootJournal_Field/HoursEntryBox",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000066","classic_journal","RootJournal_Field/MinutesEntryBox",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000067","classic_pagelist","PageEntryTemplate",""
"0x06004CCA","client_portal.dat","Image","AC_UI_Icon_06004CCA","0x21000069","classic_contracts","ContractEntryTemplate",""
"0x06004CDA","client_portal.dat","Image","AC_UI_Icon_06004CDA","0x21000032","classic_spellbook","RootSpellbook_Field/FilterBox/DeleteSpell_Button",""
"0x06004CDB","client_portal.dat","Image","AC_UI_Icon_06004CDB","0x21000032","classic_spellbook","RootSpellbook_Field/FilterBox/DeleteSpell_Button",""
"0x06004CDC","client_portal.dat","Image","AC_UI_Icon_06004CDC","0x21000008","classic_externalcontainer","ScrollTemplate/ScrollBar_Down",""
"0x06004CDC","client_portal.dat","Image","AC_UI_Icon_06004CDC","0x21000008","classic_externalcontainer","ScrollTemplate/ScrollBar_Down",""
"0x06004CDD","client_portal.dat","Image","AC_UI_Icon_06004CDD","0x21000008","classic_externalcontainer","ScrollTemplate/ScrollBar_Down",""
"0x06004CDE","client_portal.dat","Image","AC_UI_Icon_06004CDE","0x21000008","classic_externalcontainer","ScrollTemplate/ScrollBar_Up",""
"0x06004CDE","client_portal.dat","Image","AC_UI_Icon_06004CDE","0x21000008","classic_externalcontainer","ScrollTemplate/ScrollBar_Up",""
"0x06004CDF","client_portal.dat","Image","AC_UI_Icon_06004CDF","0x21000008","classic_externalcontainer","ScrollTemplate/ScrollBar_Up",""
"0x06004CE4","client_portal.dat","Image","AC_UI_Icon_06004CE4","0x21000013","classic_statusbar","RootStatusBar_Field",""
"0x06004CE8","client_portal.dat","Image","AC_UI_Icon_06004CE8","0x21000015","classic_indicators","RootIndicators_Field/PortalStormIndicator/PressedOverlay",""
"0x06004CE8","client_portal.dat","Image","AC_UI_Icon_06004CE8","0x21000015","classic_indicators","RootIndicators_Field/MiniGameIndicator/PressedOverlay",""
"0x06004CE8","client_portal.dat","Image","AC_UI_Icon_06004CE8","0x21000015","classic_indicators","RootIndicators_Field/VitaeIndicator/PressedOverlay",""
"0x06004CE8","client_portal.dat","Image","AC_UI_Icon_06004CE8","0x21000015","classic_indicators","RootIndicators_Field/PositiveEffectsIndicator/PressedOverlay",""
"0x06004CE8","client_portal.dat","Image","AC_UI_Icon_06004CE8","0x21000015","classic_indicators","RootIndicators_Field/NegativeEffectsIndicator/PressedOverlay",""
"0x06004CE8","client_portal.dat","Image","AC_UI_Icon_06004CE8","0x21000015","classic_indicators","RootIndicators_Field/BurdenIndicator/PressedOverlay",""
"0x06004CE8","client_portal.dat","Image","AC_UI_Icon_06004CE8","0x21000015","classic_indicators","RootIndicators_Field/LinkStatusIndicator/PressedOverlay",""
"0x06004CE8","client_portal.dat","Image","AC_UI_Icon_06004CE8","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/MiniGameIndicator/PressedOverlay",""
"0x06004CE9","client_portal.dat","Image","AC_UI_Icon_06004CE9","0x21000015","classic_indicators","RootIndicators_Field/MiniGameIndicator",""
"0x06004CEA","client_portal.dat","Image","AC_UI_Icon_06004CEA","0x21000015","classic_indicators","RootIndicators_Field/PositiveEffectsIndicator",""
"0x06004CEB","client_portal.dat","Image","AC_UI_Icon_06004CEB","0x21000015","classic_indicators","RootIndicators_Field/NegativeEffectsIndicator",""
"0x06004CEC","client_portal.dat","Image","AC_UI_Icon_06004CEC","0x21000016","classic_toolbar","RootToolbar_Field/PeaceModeButton",""
"0x06004CED","client_portal.dat","Image","AC_UI_Icon_06004CED","0x21000016","classic_toolbar","RootToolbar_Field/PeaceModeButton",""
"0x06004CEE","client_portal.dat","Image","AC_UI_Icon_06004CEE","0x21000016","classic_toolbar","RootToolbar_Field/MeleeModeButton",""
"0x06004CEF","client_portal.dat","Image","AC_UI_Icon_06004CEF","0x21000016","classic_toolbar","RootToolbar_Field/MeleeModeButton",""
"0x06004CF0","client_portal.dat","Image","AC_UI_Icon_06004CF0","0x21000016","classic_toolbar","RootToolbar_Field/MissileModeButton",""
"0x06004CF1","client_portal.dat","Image","AC_UI_Icon_06004CF1","0x21000016","classic_toolbar","RootToolbar_Field/MissileModeButton",""
"0x06004CF2","client_portal.dat","Image","AC_UI_Icon_06004CF2","0x21000016","classic_toolbar","RootToolbar_Field/MagicModeButton",""
"0x06004CF3","client_portal.dat","Image","AC_UI_Icon_06004CF3","0x21000016","classic_toolbar","RootToolbar_Field/MagicModeButton",""
"0x06004CF4","client_portal.dat","Image","AC_UI_Icon_06004CF4","0x21000016","classic_toolbar","RootToolbar_Field/SelectedObjectField/SelectionBlinkField",""
"0x06004CF5","client_portal.dat","Image","AC_UI_Icon_06004CF5","0x21000016","classic_toolbar","RootToolbar_Field/SelectedObjectField/StackSizeEntryBox",""
"0x06004CF6","client_portal.dat","Image","AC_UI_Icon_06004CF6","0x21000016","classic_toolbar","RootToolbar_Field/SelectedObjectField/StackSizeSlider/4",""
"0x06004CF7","client_portal.dat","Image","AC_UI_Icon_06004CF7","0x21000016","classic_toolbar","RootToolbar_Field/InventoryButton",""
"0x06004CF8","client_portal.dat","Image","AC_UI_Icon_06004CF8","0x21000016","classic_toolbar","RootToolbar_Field/InventoryButton",""
"0x06004CF9","client_portal.dat","Image","AC_UI_Icon_06004CF9","0x21000017","classic_panel","RootPanel_Field/Radar",""
"0x06004CFA","client_portal.dat","Image","AC_UI_Icon_06004CFA","0x21000018","classic_abuse","RootAbuse_Field/TitleBackground",""
"0x06004CFA","client_portal.dat","Image","AC_UI_Icon_06004CFA","0x2100001A","classic_characterinfo","RootCharacterInfo_Field/TitleText",""
"0x06004CFA","client_portal.dat","Image","AC_UI_Icon_06004CFA","0x2100001B","classic_effects","EffectsFieldTemplate/Effects_TitleText",""
"0x06004CFA","client_portal.dat","Image","AC_UI_Icon_06004CFA","0x2100001C","classic_examination","RootExamination_Field/TitleBackground",""
"0x06004CFA","client_portal.dat","Image","AC_UI_Icon_06004CFA","0x2100001D","classic_linkstatus","RootLinkStatus_Field/TitleBackground",""
"0x06004CFA","client_portal.dat","Image","AC_UI_Icon_06004CFA","0x2100001E","classic_minigame","RootMiniGame_Field/MiniGame_TitleBackground",""
"0x06004CFA","client_portal.dat","Image","AC_UI_Icon_06004CFA","0x2100001F","classic_urgentassistance","RootUrgentAssistance_Field/TitleBackground",""
"0x06004CFA","client_portal.dat","Image","AC_UI_Icon_06004CFA","0x21000020","classic_vitae","RootVitae_Field/TitleBackground",""
"0x06004CFA","client_portal.dat","Image","AC_UI_Icon_06004CFA","0x21000023","classic_inventory","RootInventory_Field/InvTitleText",""
"0x06004CFB","client_portal.dat","Image","AC_UI_Icon_06004CFB","0x2100001C","classic_examination","RootExamination_Field/ItemExamineUI/ItemIcon",""
"0x06004CFC","client_portal.dat","Image","AC_UI_Icon_06004CFC","0x2100001C","classic_examination","RootExamination_Field/SpellExamineUI/SpellIcon",""
"0x06004CFC","client_portal.dat","Image","AC_UI_Icon_06004CFC","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/SpellExamineUI/SpellIcon",""
